ID,stress_score
TEST_0377,0.27651603147387505
TEST_0378,0.6487208232283592
TEST_0379,0.48640386015176773
TEST_0380,0.5287890955805779
TEST_0381,0.44601550698280334
TEST_0382,0.18381367065012455
TEST_0383,0.8018042296171188
TEST_0384,0.25311459973454475
TEST_0385,0.48217135667800903
TEST_0386,0.37810198590159416
TEST_0387,0.6073387339711189
TEST_0388,0.5108158960938454
TEST_0389,0.44806958734989166
TEST_0390,0.47124751657247543
TEST_0391,0.43052615970373154
TEST_0392,0.22977308370172977
TEST_0393,0.20745620131492615
TEST_0394,0.20455236174166203
TEST_0395,0.5039146095514297
TEST_0396,0.3896201625466347
TEST_0397,0.4611536115407944
TEST_0398,0.165681142359972
TEST_0399,0.5434530153870583
TEST_0400,0.5168591029942036
TEST_0401,0.6518728882074356
TEST_0402,0.3784385323524475
TEST_0403,0.5297427400946617
TEST_0404,0.4883094057440758
TEST_0405,0.3841574713587761
TEST_0406,0.42754483968019485
TEST_0407,0.38705410063266754
TEST_0408,0.5594771429896355
TEST_0409,0.463446743786335
TEST_0410,0.2165706418454647
TEST_0411,0.7933578491210938
TEST_0412,0.339314479380846
TEST_0413,0.48605939745903015
TEST_0414,0.595514677464962
TEST_0415,0.2943791002035141
TEST_0416,0.6303372904658318
TEST_0417,0.47118963301181793
TEST_0418,0.2463340349495411
TEST_0419,0.7297012209892273
TEST_0420,0.43533439189195633
TEST_0421,0.6740948185324669
TEST_0422,0.4245062544941902
TEST_0423,0.44633930176496506
TEST_0424,0.37209341302514076
TEST_0425,0.5775220915675163
TEST_0426,0.5547425821423531
TEST_0427,0.38394569605588913
TEST_0428,0.39913997054100037
TEST_0429,0.6013122797012329
TEST_0430,0.2594724576920271
TEST_0431,0.4464667811989784
TEST_0432,0.33709704875946045
TEST_0433,0.6763978078961372
TEST_0434,0.5850517302751541
TEST_0435,0.49289438873529434
TEST_0436,0.3773140348494053
TEST_0437,0.39087171480059624
TEST_0438,0.28320058062672615
TEST_0439,0.16740433126688004
TEST_0440,0.5214919596910477
TEST_0441,0.63713239133358
TEST_0442,0.5490097030997276
TEST_0443,0.7752507328987122
TEST_0444,0.497758612036705
TEST_0445,0.21063789166510105
TEST_0446,0.42549286037683487
TEST_0447,0.7030842751264572
TEST_0448,0.2909324746578932
TEST_0449,0.3719630837440491
TEST_0450,0.43005651980638504
TEST_0451,0.41078854352235794
TEST_0452,0.44938795268535614
TEST_0453,0.5508453026413918
TEST_0454,0.5583884343504906
TEST_0455,0.4654523730278015
TEST_0456,0.8734115064144135
TEST_0457,0.2975967191159725
TEST_0458,0.43862131237983704
TEST_0459,0.5087707340717316
TEST_0460,0.7079613208770752
TEST_0461,0.464357890188694
TEST_0462,0.3553519956767559
TEST_0463,0.4376371428370476
TEST_0464,0.2657593674957752
TEST_0465,0.6693214103579521
TEST_0466,0.6368974391371012
TEST_0467,0.5960165187716484
TEST_0468,0.607480987906456
TEST_0469,0.49807804077863693
TEST_0470,0.627057783305645
TEST_0471,0.5216628313064575
TEST_0472,0.31764303520321846
TEST_0473,0.5840072929859161
TEST_0474,0.4827456697821617
TEST_0475,0.37908001616597176
TEST_0476,0.7527731657028198
TEST_0477,0.5420847609639168
TEST_0478,0.18382443115115166
TEST_0479,0.5174940302968025
TEST_0480,0.561428003013134
TEST_0481,0.3323263740167022
TEST_0482,0.28376467153429985
TEST_0483,0.47851598635315895
TEST_0484,0.2665730193257332
TEST_0485,0.718931257724762
TEST_0486,0.39910120517015457
TEST_0487,0.5859372317790985
TEST_0488,0.5997228771448135
TEST_0489,0.3397568389773369
TEST_0490,0.5403506681323051
TEST_0491,0.2221380416303873
TEST_0492,0.5770447850227356
TEST_0493,0.38478904217481613
TEST_0494,0.5127217918634415
TEST_0495,0.42332832142710686
TEST_0496,0.46648789942264557
TEST_0497,0.5646761804819107
TEST_0498,0.7427153661847115
TEST_0499,0.3034622557461262
TEST_0500,0.19510038662701845
TEST_0501,0.6031506955623627
TEST_0502,0.43406030535697937
TEST_0503,0.3867337480187416
TEST_0504,0.5631599947810173
TEST_0505,0.30815936252474785
TEST_0506,0.5561195015907288
TEST_0507,0.5054809674620628
TEST_0508,0.5936063006520271
TEST_0509,0.3464618921279907
TEST_0510,0.6036377549171448
TEST_0511,0.3518018424510956
TEST_0512,0.5847886353731155
TEST_0513,0.6018671914935112
TEST_0514,0.3906630575656891
TEST_0515,0.45774753391742706
TEST_0516,0.6068546324968338
TEST_0517,0.26452990248799324
TEST_0518,0.531787782907486
TEST_0519,0.15032353065907955
TEST_0520,0.35454312711954117
TEST_0521,0.31475846841931343
TEST_0522,0.4181482642889023
TEST_0523,0.6405695527791977
TEST_0524,0.3035338670015335
TEST_0525,0.30100037157535553
TEST_0526,0.19696413725614548
TEST_0527,0.5164030939340591
TEST_0528,0.4919733256101608
TEST_0529,0.43856461346149445
TEST_0530,0.7481614053249359
TEST_0531,0.4735196828842163
TEST_0532,0.43892843276262283
TEST_0533,0.6194600090384483
TEST_0534,0.5261598229408264
TEST_0535,0.3494620658457279
TEST_0536,0.5858683437108994
TEST_0537,0.3648820072412491
TEST_0538,0.5366957187652588
TEST_0539,0.5988663509488106
TEST_0540,0.8560484200716019
TEST_0541,0.5786920636892319
TEST_0542,0.5630654320120811
TEST_0543,0.49682213366031647
TEST_0544,0.3166009485721588
TEST_0545,0.4688143730163574
TEST_0546,0.2177401129156351
TEST_0547,0.6157942339777946
TEST_0548,0.4251142479479313
TEST_0549,0.5188577249646187
TEST_0550,0.23950264602899551
TEST_0551,0.32524555549025536
TEST_0552,0.1518335249274969
TEST_0553,0.4544040411710739
TEST_0554,0.20633523911237717
TEST_0555,0.504650853574276
TEST_0556,0.44100436568260193
TEST_0557,0.39479565620422363
TEST_0558,0.6168500781059265
TEST_0559,0.3884948045015335
TEST_0560,0.5473205298185349
TEST_0561,0.424507200717926
TEST_0562,0.2625058889389038
TEST_0563,0.5055863037705421
TEST_0564,0.5724442526698112
TEST_0565,0.4253018647432327
TEST_0566,0.42281924188137054
TEST_0567,0.43768107891082764
TEST_0568,0.4876745864748955
TEST_0569,0.20437727496027946
TEST_0570,0.7165710479021072
TEST_0571,0.46496741473674774
TEST_0572,0.43540504574775696
TEST_0573,0.5671693533658981
TEST_0574,0.24972279742360115
TEST_0575,0.4589495286345482
TEST_0576,0.8941298872232437
TEST_0577,0.3324533700942993
TEST_0578,0.5769820362329483
TEST_0579,0.47020234912633896
TEST_0580,0.42853520810604095
TEST_0581,0.6623474806547165
TEST_0582,0.3875262960791588
TEST_0583,0.31995362788438797
TEST_0584,0.6577098071575165
TEST_0585,0.44552817195653915
TEST_0586,0.6502135097980499
TEST_0587,0.5040652677416801
TEST_0588,0.4554586410522461
TEST_0589,0.46855301409959793
TEST_0590,0.5735527873039246
TEST_0591,0.1772414855659008
TEST_0592,0.5955738946795464
TEST_0593,0.5241022035479546
TEST_0594,0.4884580112993717
TEST_0595,0.7997597455978394
TEST_0596,0.4857458919286728
TEST_0597,0.443658210337162
TEST_0598,0.45544813573360443
TEST_0599,0.5700943022966385
TEST_0600,0.2887768894433975
TEST_0601,0.5410914123058319
TEST_0602,0.4584805443882942
TEST_0603,0.311518881469965
TEST_0604,0.5763996466994286
TEST_0605,0.407900333404541
TEST_0606,0.48698289692401886
TEST_0607,0.7145824283361435
TEST_0608,0.4779931828379631
TEST_0609,0.5731921717524529
TEST_0610,0.3968009389936924
TEST_0611,0.4632420614361763
TEST_0612,0.3768952265381813
TEST_0613,0.266181830316782
TEST_0614,0.4180997833609581
TEST_0615,0.590426467359066
TEST_0616,0.36941077187657356
TEST_0617,0.6143352761864662
TEST_0618,0.6290746629238129
TEST_0619,0.6647195518016815
TEST_0620,0.6662026047706604
TEST_0621,0.2953222021460533
TEST_0622,0.31949206069111824
TEST_0623,0.7547458857297897
TEST_0624,0.5557970777153969
TEST_0625,0.3851790726184845
TEST_0626,0.2866167612373829
TEST_0627,0.24686052463948727
TEST_0628,0.46735669672489166
TEST_0629,0.32636164873838425
TEST_0630,0.5349508225917816
TEST_0631,0.49971508979797363
TEST_0632,0.615214504301548
TEST_0633,0.2620844189077616
TEST_0634,0.4703216254711151
TEST_0635,0.4939170554280281
TEST_0636,0.47063272446393967
TEST_0637,0.4373750612139702
TEST_0638,0.48556216806173325
TEST_0639,0.6197551190853119
TEST_0640,0.49609019607305527
TEST_0641,0.7172659412026405
TEST_0642,0.4844695255160332
TEST_0643,0.5511162504553795
TEST_0644,0.5049350783228874
TEST_0645,0.6203130185604095
TEST_0646,0.27820761874318123
TEST_0647,0.44716430455446243
TEST_0648,0.4917367845773697
TEST_0649,0.48463936150074005
TEST_0650,0.27883243188261986
TEST_0651,0.4913264811038971
TEST_0652,0.4733049273490906
TEST_0653,0.4095063656568527
TEST_0654,0.47304847836494446
TEST_0655,0.4235786646604538
TEST_0656,0.4748638868331909
TEST_0657,0.6564777866005898
TEST_0658,0.37864790111780167
TEST_0659,0.48155800998210907
TEST_0660,0.4706364572048187
TEST_0661,0.43415557593107224
TEST_0662,0.48188555240631104
TEST_0663,0.6057037189602852
TEST_0664,0.7288390770554543
TEST_0665,0.4305568262934685
TEST_0666,0.3447657600045204
TEST_0667,0.6389414221048355
TEST_0668,0.5112432688474655
TEST_0669,0.38791490718722343
TEST_0670,0.378524549305439
TEST_0671,0.440798282623291
TEST_0672,0.3438979685306549
TEST_0673,0.5188674554228783
TEST_0674,0.564995102584362
TEST_0675,0.5530479922890663
TEST_0676,0.5519968494772911
TEST_0677,0.49905023723840714
TEST_0678,0.6005733236670494
TEST_0679,0.18350649625062943
TEST_0680,0.6386442631483078
TEST_0681,0.6094250753521919
TEST_0682,0.6668514385819435
TEST_0683,0.6019267588853836
TEST_0684,0.3079318329691887
TEST_0685,0.32810336723923683
TEST_0686,0.519305981695652
TEST_0687,0.5995445251464844
TEST_0688,0.2943168766796589
TEST_0689,0.4422483518719673
TEST_0690,0.5116148293018341
TEST_0691,0.3722774311900139
TEST_0692,0.528435043990612
TEST_0693,0.6287558153271675
TEST_0694,0.6142433509230614
TEST_0695,0.5014078393578529
TEST_0696,0.4324669763445854
TEST_0697,0.686946764588356
TEST_0698,0.3623603358864784
TEST_0699,0.48350341618061066
TEST_0700,0.5028448030352592
TEST_0701,0.6576818004250526
TEST_0702,0.6811169423162937
TEST_0703,0.4382305108010769
TEST_0704,0.4264463856816292
TEST_0705,0.7343838661909103
TEST_0706,0.7265449836850166
TEST_0707,0.4631713256239891
TEST_0708,0.5132221058011055
TEST_0709,0.36220481619238853
TEST_0710,0.7167291790246964
TEST_0711,0.3697526305913925
TEST_0712,0.5503378584980965
TEST_0713,0.5556784942746162
TEST_0714,0.4304348900914192
TEST_0715,0.5776924639940262
TEST_0716,0.38706958293914795
TEST_0717,0.5758673250675201
TEST_0718,0.5277019292116165
TEST_0719,0.4767487272620201
TEST_0720,0.44992801547050476
TEST_0721,0.5463265106081963
TEST_0722,0.5331848338246346
TEST_0723,0.6854486614465714
TEST_0724,0.3920808285474777
TEST_0725,0.6338041499257088
TEST_0726,0.3919734060764313
TEST_0727,0.49385248124599457
TEST_0728,0.4609535411000252
TEST_0729,0.48232413083314896
TEST_0730,0.5380504429340363
TEST_0731,0.2537732273340225
TEST_0732,0.3477061130106449
TEST_0733,0.5065712034702301
TEST_0734,0.639353021979332
TEST_0735,0.5259540155529976
TEST_0736,0.5294354557991028
TEST_0737,0.3764316141605377
TEST_0738,0.766740545630455
TEST_0739,0.7830914184451103
TEST_0740,0.44460707157850266
TEST_0741,0.3633003681898117
TEST_0742,0.38753338158130646
TEST_0743,0.3732220381498337
TEST_0744,0.2864314541220665
TEST_0745,0.4743906334042549
TEST_0746,0.42704126238822937
TEST_0747,0.6832968592643738
TEST_0748,0.7253322750329971
TEST_0749,0.5068584978580475
TEST_0750,0.531787782907486
TEST_0751,0.5737143754959106
TEST_0752,0.5922409519553185
TEST_0753,0.5852710008621216
TEST_0754,0.44367434084415436
TEST_0755,0.5550324246287346
TEST_0756,0.5159591436386108
TEST_0757,0.5407710298895836
TEST_0758,0.2388262264430523
TEST_0759,0.2810089588165283
TEST_0760,0.7004065439105034
TEST_0761,0.4890846759080887
TEST_0762,0.49309761822223663
TEST_0763,0.6624076142907143
TEST_0764,0.529968224465847
TEST_0765,0.44207094609737396
TEST_0766,0.5605858266353607
TEST_0767,0.2972780130803585
TEST_0768,0.32722319290041924
TEST_0769,0.4644918516278267
TEST_0770,0.5574500560760498
TEST_0771,0.5623044893145561
TEST_0772,0.469049334526062
TEST_0773,0.2670440748333931
TEST_0774,0.3046451471745968
TEST_0775,0.5291407331824303
TEST_0776,0.6611493453383446
TEST_0777,0.2986117713153362
TEST_0778,0.47167008370161057
TEST_0779,0.5583417862653732
TEST_0780,0.48447056114673615
TEST_0781,0.4381854087114334
TEST_0782,0.3529571443796158
TEST_0783,0.5943661704659462
TEST_0784,0.4608027935028076
TEST_0785,0.7421965450048447
TEST_0786,0.3860734961926937
TEST_0787,0.5695898905396461
TEST_0788,0.479757584631443
TEST_0789,0.4629153609275818
TEST_0790,0.5431492105126381
TEST_0791,0.4387965053319931
TEST_0792,0.44423144310712814
TEST_0793,0.4839276298880577
TEST_0794,0.5680556669831276
TEST_0795,0.6223884373903275
TEST_0796,0.6920167803764343
TEST_0797,0.5510941818356514
TEST_0798,0.5844329074025154
TEST_0799,0.3329205550253391
TEST_0800,0.46972938627004623
TEST_0801,0.3281230591237545
TEST_0802,0.49849408864974976
TEST_0803,0.40204769372940063
TEST_0804,0.5472305044531822
TEST_0805,0.18715638853609562
TEST_0806,0.5768607333302498
TEST_0807,0.7108545079827309
TEST_0808,0.6319960355758667
TEST_0809,0.5136041566729546
TEST_0810,0.8954105973243713
TEST_0811,0.6504661440849304
TEST_0812,0.3415813334286213
TEST_0813,0.5887260101735592
TEST_0814,0.5968687310814857
TEST_0815,0.40153299272060394
TEST_0816,0.433631107211113
TEST_0817,0.7696809768676758
TEST_0818,0.602746307849884
TEST_0819,0.6603313833475113
TEST_0820,0.42063113301992416
TEST_0821,0.3524561934173107
TEST_0822,0.42249198257923126
TEST_0823,0.5080209523439407
TEST_0824,0.5917980521917343
TEST_0825,0.7303785234689713
TEST_0826,0.5958984047174454
TEST_0827,0.5432646200060844
TEST_0828,0.555757611989975
TEST_0829,0.46461550891399384
TEST_0830,0.23408141359686852
TEST_0831,0.7739177122712135
TEST_0832,0.31511489674448967
TEST_0833,0.3907237648963928
TEST_0834,0.6109832376241684
TEST_0835,0.5328364223241806
TEST_0836,0.5326843559741974
TEST_0837,0.623022235929966
TEST_0838,0.13824692857451737
TEST_0839,0.4395194426178932
TEST_0840,0.401554137468338
TEST_0841,0.1723558697849512
TEST_0842,0.6428778767585754
TEST_0843,0.22250201553106308
TEST_0844,0.45616288483142853
TEST_0845,0.46769988909363747
TEST_0846,0.45656871050596237
TEST_0847,0.5764577239751816
TEST_0848,0.15915258415043354
TEST_0849,0.5123785957694054
TEST_0850,0.4552999436855316
TEST_0851,0.6390807181596756
TEST_0852,0.5918612331151962
TEST_0853,0.3862507790327072
TEST_0854,0.5119505599141121
TEST_0855,0.514804519712925
TEST_0856,0.3900538682937622
TEST_0857,0.5483203455805779
TEST_0858,0.42607221007347107
TEST_0859,0.5510585755109787
TEST_0860,0.5921980664134026
TEST_0861,0.5025725550949574
TEST_0862,0.6139973998069763
TEST_0863,0.6234565675258636
TEST_0864,0.7050250694155693
TEST_0865,0.6153792217373848
TEST_0866,0.43171609938144684
TEST_0867,0.3547217473387718
TEST_0868,0.48910315334796906
TEST_0869,0.37470923736691475
TEST_0870,0.4249309003353119
TEST_0871,0.6891379281878471
TEST_0872,0.3495297133922577
TEST_0873,0.32305172830820084
TEST_0874,0.39986303448677063
TEST_0875,0.5522138997912407
TEST_0876,0.4339921846985817
TEST_0877,0.3358609527349472
