ID,stress_score
TEST_0190,0.36820033
TEST_0191,0.34242406
TEST_0192,0.20431986
TEST_0193,0.26892447
TEST_0194,0.49675462
TEST_0195,0.14233296
TEST_0196,0.5662583
TEST_0197,0.31182018
TEST_0198,0.4231119
TEST_0199,0.36374927
TEST_0200,0.52257305
TEST_0201,0.45551476
TEST_0202,0.36142433
TEST_0203,0.18596621
TEST_0204,0.30366808
TEST_0205,0.58892506
TEST_0206,0.36024746
TEST_0207,0.44663253
TEST_0208,0.8226149
TEST_0209,0.51105845
TEST_0210,0.4351023
TEST_0211,0.5987781
TEST_0212,0.7426841
TEST_0213,0.7262893
TEST_0214,0.9065945
TEST_0215,0.42455336
TEST_0216,0.44669622
TEST_0217,0.24174024
TEST_0218,0.43509907
TEST_0219,0.62094194
TEST_0220,0.13972925
TEST_0221,0.5555432
TEST_0222,0.38677284
TEST_0223,0.5802543
TEST_0224,0.49907812
TEST_0225,0.38472047
TEST_0226,0.24608713
TEST_0227,0.5168767
TEST_0228,0.6574153
TEST_0229,0.38990897
TEST_0230,0.5682803
TEST_0231,0.53436404
TEST_0232,0.5503234
TEST_0233,0.60542
TEST_0234,0.5466775
TEST_0235,0.9599547
TEST_0236,0.72512406
TEST_0237,0.31607297
TEST_0238,0.35946393
TEST_0239,0.6328825
TEST_0240,0.5274876
TEST_0241,0.9672667
TEST_0242,0.48467305
TEST_0243,0.6244771
TEST_0244,0.512002
TEST_0245,0.8465838
TEST_0246,0.46931612
TEST_0247,0.6347853
TEST_0248,0.42614144
TEST_0249,0.7433994
TEST_0250,0.3026322
TEST_0251,0.5704779
TEST_0252,0.40802446
TEST_0253,0.4300109
TEST_0254,0.40410975
TEST_0255,0.39475384
TEST_0256,0.11200894
TEST_0257,0.6132314
TEST_0258,0.47090912
TEST_0259,0.24184866
TEST_0260,0.32235205
TEST_0261,0.63181394
TEST_0262,0.5239504
TEST_0263,0.87347835
TEST_0264,0.39129534
TEST_0265,0.26225474
TEST_0266,0.21837918
TEST_0267,0.45799318
TEST_0268,0.43769372
TEST_0269,0.49520513
TEST_0270,0.2797649
TEST_0271,0.56623197
TEST_0272,0.73751247
TEST_0273,0.48456594
TEST_0274,0.5739831
TEST_0275,0.35301018
TEST_0276,0.62136924
TEST_0277,0.64163357
TEST_0278,0.59487987
TEST_0279,0.53386503
TEST_0280,0.5438566
TEST_0281,0.39790675
TEST_0282,0.49051836
TEST_0283,0.504919
TEST_0284,0.5508892
TEST_0285,0.5581558
TEST_0286,0.70797586
TEST_0287,0.37472156
TEST_0288,0.3245904
TEST_0289,0.39952675
TEST_0290,0.5721231
TEST_0291,0.53210044
TEST_0292,0.5998484
TEST_0293,0.62719995
TEST_0294,0.57521224
TEST_0295,0.47076938
TEST_0296,0.22510707
TEST_0297,0.47866258
TEST_0298,0.6109689
TEST_0299,0.38852632
TEST_0300,0.5482204
TEST_0301,0.66210645
TEST_0302,0.649017
TEST_0303,0.15341976
TEST_0304,0.43742946
TEST_0305,0.3969146
TEST_0306,0.62893665
TEST_0307,0.4811908
TEST_0308,0.38494927
TEST_0309,0.32040316
TEST_0310,0.49079898
TEST_0311,0.1508956
TEST_0312,0.9332984
TEST_0313,0.4507022
TEST_0314,0.88955605
TEST_0315,0.5183353
TEST_0316,0.33237806
TEST_0317,0.3482059
TEST_0318,0.44214922
TEST_0319,0.90733355
TEST_0320,0.6166563
TEST_0321,0.26745826
TEST_0322,0.61340314
TEST_0323,0.47075924
TEST_0324,0.58718175
TEST_0325,0.29890862
TEST_0326,0.54354864
TEST_0327,0.20633517
TEST_0328,0.6428041
TEST_0329,0.41788703
TEST_0330,0.7235105
TEST_0331,0.68301356
TEST_0332,0.38080966
TEST_0333,0.53178203
TEST_0334,0.46801364
TEST_0335,0.5848407
TEST_0336,0.53193885
TEST_0337,0.37075955
TEST_0338,0.88296276
TEST_0339,0.55585223
TEST_0340,0.45090833
TEST_0341,0.37981793
TEST_0342,0.39640802
TEST_0343,0.3049763
TEST_0344,0.45397732
TEST_0345,0.64741254
TEST_0346,0.45200658
TEST_0347,0.48476103
TEST_0348,0.5739673
TEST_0349,0.5406967
TEST_0350,0.53453135
TEST_0351,0.7586394
TEST_0352,0.44002482
TEST_0353,0.30256408
TEST_0354,0.4831691
TEST_0355,0.75184506
TEST_0356,0.74047077
TEST_0357,0.830875
TEST_0358,0.48079792
TEST_0359,0.5839411
TEST_0360,0.6666669
TEST_0361,0.87603766
TEST_0362,0.6052684
TEST_0363,0.4104838
TEST_0364,0.41688606
TEST_0365,0.13877289
TEST_0366,0.42823443
TEST_0367,0.49079815
TEST_0368,0.3274666
TEST_0369,0.39474916
TEST_0370,0.305508
TEST_0371,0.43752876
TEST_0372,0.5488708
TEST_0373,0.34522805
TEST_0374,0.54663515
TEST_0375,0.5555386
TEST_0376,0.46562916
TEST_0377,0.27882522
TEST_0378,0.77853245
TEST_0379,0.43922278
TEST_0380,0.63235193
TEST_0381,0.48123267
TEST_0382,0.18551853
TEST_0383,0.81793714
TEST_0384,0.26967022
TEST_0385,0.5499091
TEST_0386,0.3993193
TEST_0387,0.70307446
TEST_0388,0.48201847
TEST_0389,0.5154614
TEST_0390,0.49691167
TEST_0391,0.46526802
TEST_0392,0.13238166
TEST_0393,0.2631475
TEST_0394,0.15621446
TEST_0395,0.55615604
TEST_0396,0.2641261
TEST_0397,0.440221
TEST_0398,0.12516603
TEST_0399,0.52646583
TEST_0400,0.61895984
TEST_0401,0.7094665
TEST_0402,0.31814602
TEST_0403,0.5560634
TEST_0404,0.4519878
TEST_0405,0.37395993
TEST_0406,0.4697543
TEST_0407,0.27374244
TEST_0408,0.5045688
TEST_0409,0.40921512
TEST_0410,0.12175002
TEST_0411,0.946132
TEST_0412,0.347132
TEST_0413,0.5541777
TEST_0414,0.5182976
TEST_0415,0.21701874
TEST_0416,0.56709015
TEST_0417,0.4127095
TEST_0418,0.18654059
TEST_0419,0.6815458
TEST_0420,0.41680136
TEST_0421,0.7974532
TEST_0422,0.44616318
TEST_0423,0.36677212
TEST_0424,0.22194211
TEST_0425,0.5676437
TEST_0426,0.5334443
TEST_0427,0.2803273
TEST_0428,0.40911773
TEST_0429,0.68472123
TEST_0430,0.08734407
TEST_0431,0.48920432
TEST_0432,0.3628492
TEST_0433,0.75625646
TEST_0434,0.5486261
TEST_0435,0.47867435
TEST_0436,0.30388972
TEST_0437,0.29711923
TEST_0438,0.36422902
TEST_0439,0.02998192
TEST_0440,0.5225177
TEST_0441,0.6896924
TEST_0442,0.5650692
TEST_0443,0.81504023
TEST_0444,0.47742608
TEST_0445,0.2203186
TEST_0446,0.44891137
TEST_0447,0.7193487
TEST_0448,0.10861971
TEST_0449,0.3725511
TEST_0450,0.39871156
TEST_0451,0.45146045
TEST_0452,0.46947888
TEST_0453,0.50937474
TEST_0454,0.6540796
TEST_0455,0.37076735
TEST_0456,0.88442355
TEST_0457,0.2096054
TEST_0458,0.4019575
TEST_0459,0.5205259
TEST_0460,0.7802291
TEST_0461,0.5180741
TEST_0462,0.4619634
TEST_0463,0.4832551
TEST_0464,0.13830875
TEST_0465,0.6716361
TEST_0466,0.792651
TEST_0467,0.58569264
TEST_0468,0.5457072
TEST_0469,0.502811
TEST_0470,0.70249844
TEST_0471,0.645805
TEST_0472,0.26886562
TEST_0473,0.5699242
TEST_0474,0.4889212
TEST_0475,0.35982755
TEST_0476,0.802865
TEST_0477,0.58729064
TEST_0478,0.13651633
TEST_0479,0.5801665
TEST_0480,0.5316549
TEST_0481,0.31850687
TEST_0482,0.22213678
TEST_0483,0.5399277
TEST_0484,0.18157098
TEST_0485,0.7530248
TEST_0486,0.38406995
TEST_0487,0.65240514
TEST_0488,0.68521345
TEST_0489,0.3333349
TEST_0490,0.5333766
TEST_0491,0.13321674
TEST_0492,0.57448167
TEST_0493,0.39445758
TEST_0494,0.5246761
TEST_0495,0.47357222
TEST_0496,0.40719628
TEST_0497,0.56763333
TEST_0498,0.8835709
TEST_0499,0.17752494
TEST_0500,0.19363052
TEST_0501,0.65797704
TEST_0502,0.32431585
TEST_0503,0.37782156
TEST_0504,0.45692816
TEST_0505,0.31289545
TEST_0506,0.59259045
TEST_0507,0.46652773
TEST_0508,0.734884
TEST_0509,0.28914207
TEST_0510,0.50874144
TEST_0511,0.331488
TEST_0512,0.55303174
TEST_0513,0.5944505
TEST_0514,0.35978648
TEST_0515,0.44402006
TEST_0516,0.59097415
TEST_0517,0.31912357
TEST_0518,0.4548171
TEST_0519,0.12235461
TEST_0520,0.37834772
TEST_0521,0.3833084
TEST_0522,0.36031765
TEST_0523,0.785907
TEST_0524,0.24075639
TEST_0525,0.29442477
TEST_0526,0.1644771
TEST_0527,0.5331457
TEST_0528,0.5523116
TEST_0529,0.41269648
TEST_0530,0.7853311
TEST_0531,0.39984998
TEST_0532,0.4363188
TEST_0533,0.67966527
TEST_0534,0.5902802
TEST_0535,0.20464015
TEST_0536,0.6115959
TEST_0537,0.26588258
TEST_0538,0.43181586
TEST_0539,0.649723
TEST_0540,0.9118927
TEST_0541,0.5863779
TEST_0542,0.577809
TEST_0543,0.4810096
TEST_0544,0.2092467
TEST_0545,0.47661218
TEST_0546,0.32213664
TEST_0547,0.72603774
TEST_0548,0.42099407
TEST_0549,0.5216746
TEST_0550,0.20075417
TEST_0551,0.2543504
TEST_0552,0.16568057
TEST_0553,0.43888527
TEST_0554,0.15598696
TEST_0555,0.46507028
TEST_0556,0.4738653
TEST_0557,0.42661902
TEST_0558,0.652729
TEST_0559,0.45862532
TEST_0560,0.50937474
TEST_0561,0.39541155
TEST_0562,0.2567622
TEST_0563,0.46008506
TEST_0564,0.6192101
TEST_0565,0.4669971
TEST_0566,0.51827866
TEST_0567,0.42236763
TEST_0568,0.5579549
TEST_0569,0.12630007
TEST_0570,0.80246943
TEST_0571,0.46167752
TEST_0572,0.39314616
TEST_0573,0.5861105
TEST_0574,0.19703747
TEST_0575,0.41230947
TEST_0576,0.8954128
TEST_0577,0.20959872
TEST_0578,0.595439
TEST_0579,0.45419997
TEST_0580,0.4822898
TEST_0581,0.5801325
TEST_0582,0.38685343
TEST_0583,0.33965275
TEST_0584,0.7178091
TEST_0585,0.626707
TEST_0586,0.7096245
TEST_0587,0.53500605
TEST_0588,0.5431706
TEST_0589,0.45688623
TEST_0590,0.5669045
TEST_0591,0.07003237
TEST_0592,0.6305502
TEST_0593,0.44951025
TEST_0594,0.48294744
TEST_0595,0.9223575
TEST_0596,0.5003407
TEST_0597,0.498253
TEST_0598,0.45483944
TEST_0599,0.5894091
TEST_0600,0.34045893
TEST_0601,0.58476675
TEST_0602,0.5296259
TEST_0603,0.45008248
TEST_0604,0.5837904
TEST_0605,0.37512547
TEST_0606,0.61986774
TEST_0607,0.8000534
TEST_0608,0.42558318
TEST_0609,0.631918
TEST_0610,0.27205265
TEST_0611,0.39338082
TEST_0612,0.44286922
TEST_0613,0.24073814
TEST_0614,0.43737245
TEST_0615,0.61977214
TEST_0616,0.41129264
TEST_0617,0.55197823
TEST_0618,0.53787625
TEST_0619,0.70797586
TEST_0620,0.72666967
TEST_0621,0.21309938
TEST_0622,0.36587173
TEST_0623,0.77800906
TEST_0624,0.5710126
TEST_0625,0.36087453
TEST_0626,0.27267253
TEST_0627,0.14893241
TEST_0628,0.47624537
TEST_0629,0.40899888
TEST_0630,0.5498483
TEST_0631,0.51535034
TEST_0632,0.6625347
TEST_0633,0.11105377
TEST_0634,0.4463249
TEST_0635,0.5221728
TEST_0636,0.37579477
TEST_0637,0.4290144
TEST_0638,0.5636351
TEST_0639,0.581013
TEST_0640,0.5795073
TEST_0641,0.77185374
TEST_0642,0.46170375
TEST_0643,0.56335616
TEST_0644,0.52509326
TEST_0645,0.6294192
TEST_0646,0.26398453
TEST_0647,0.38635433
TEST_0648,0.4887763
TEST_0649,0.5009754
TEST_0650,0.15752117
TEST_0651,0.4870494
TEST_0652,0.5221845
TEST_0653,0.35624233
TEST_0654,0.5251037
TEST_0655,0.40421164
TEST_0656,0.42620635
TEST_0657,0.7470631
TEST_0658,0.34604385
TEST_0659,0.47193986
TEST_0660,0.49669024
TEST_0661,0.4307518
TEST_0662,0.49513972
TEST_0663,0.6830841
TEST_0664,0.8497794
TEST_0665,0.46724418
TEST_0666,0.427165
TEST_0667,0.6404314
TEST_0668,0.63346696
TEST_0669,0.29744795
TEST_0670,0.38739264
TEST_0671,0.4177903
TEST_0672,0.33952832
TEST_0673,0.5228317
TEST_0674,0.52324206
TEST_0675,0.5811876
TEST_0676,0.5261012
TEST_0677,0.5018863
TEST_0678,0.53318363
TEST_0679,0.12995689
TEST_0680,0.7610562
TEST_0681,0.6438594
TEST_0682,0.76352644
TEST_0683,0.6098938
TEST_0684,0.37673214
TEST_0685,0.33840862
TEST_0686,0.5503047
TEST_0687,0.59035933
TEST_0688,0.12915242
TEST_0689,0.54427
TEST_0690,0.43069065
TEST_0691,0.2774957
TEST_0692,0.51326305
TEST_0693,0.6789149
TEST_0694,0.6606985
TEST_0695,0.5564467
TEST_0696,0.43420058
TEST_0697,0.70276207
TEST_0698,0.38757005
TEST_0699,0.5189622
TEST_0700,0.52569944
TEST_0701,0.54348916
TEST_0702,0.7939515
TEST_0703,0.43599424
TEST_0704,0.3822458
TEST_0705,0.8162233
TEST_0706,0.8218936
TEST_0707,0.46148697
TEST_0708,0.42923683
TEST_0709,0.2726966
TEST_0710,0.7700951
TEST_0711,0.30451602
TEST_0712,0.51209754
TEST_0713,0.55322546
TEST_0714,0.32713303
TEST_0715,0.4931016
TEST_0716,0.361448
TEST_0717,0.6020979
TEST_0718,0.58381546
TEST_0719,0.49301326
TEST_0720,0.4811599
TEST_0721,0.5624097
TEST_0722,0.6021968
TEST_0723,0.71493214
TEST_0724,0.3537391
TEST_0725,0.7177729
TEST_0726,0.42586583
TEST_0727,0.5427735
TEST_0728,0.44631216
TEST_0729,0.41969308
TEST_0730,0.5631778
TEST_0731,0.17118172
TEST_0732,0.31166735
TEST_0733,0.47650838
TEST_0734,0.57380366
TEST_0735,0.61449665
TEST_0736,0.5556402
TEST_0737,0.46004966
TEST_0738,0.79282975
TEST_0739,0.9256436
TEST_0740,0.51225257
TEST_0741,0.435958
TEST_0742,0.3527325
TEST_0743,0.31855488
TEST_0744,0.25084615
TEST_0745,0.4067247
TEST_0746,0.50825554
TEST_0747,0.765042
TEST_0748,0.789849
TEST_0749,0.49161077
TEST_0750,0.4548171
TEST_0751,0.503218
TEST_0752,0.63052464
TEST_0753,0.57363373
TEST_0754,0.43543312
TEST_0755,0.5305555
TEST_0756,0.54270643
TEST_0757,0.63418806
TEST_0758,0.12970859
TEST_0759,0.28629237
TEST_0760,0.71178085
TEST_0761,0.5252867
TEST_0762,0.40751624
TEST_0763,0.66709745
TEST_0764,0.46471274
TEST_0765,0.49502233
TEST_0766,0.57235
TEST_0767,0.3139691
TEST_0768,0.4314906
TEST_0769,0.4496976
TEST_0770,0.5816068
TEST_0771,0.5446808
TEST_0772,0.46457294
TEST_0773,0.2137917
TEST_0774,0.32979253
TEST_0775,0.49034292
TEST_0776,0.7278436
TEST_0777,0.3304334
TEST_0778,0.4300609
TEST_0779,0.6235105
TEST_0780,0.5264037
TEST_0781,0.45472005
TEST_0782,0.41593036
TEST_0783,0.576774
TEST_0784,0.50585496
TEST_0785,0.84788257
TEST_0786,0.26911035
TEST_0787,0.56263167
TEST_0788,0.43602285
TEST_0789,0.42043555
TEST_0790,0.5834511
TEST_0791,0.43144014
TEST_0792,0.43976688
TEST_0793,0.5526013
TEST_0794,0.5366074
TEST_0795,0.6391178
TEST_0796,0.5856923
TEST_0797,0.53100806
TEST_0798,0.6110247
TEST_0799,0.22719932
TEST_0800,0.48220667
TEST_0801,0.33215636
TEST_0802,0.5703595
TEST_0803,0.42156196
TEST_0804,0.6711379
TEST_0805,0.11097912
TEST_0806,0.66219825
TEST_0807,0.7597039
TEST_0808,0.6430328
TEST_0809,0.5111517
TEST_0810,0.9913724
TEST_0811,0.60339916
TEST_0812,0.36590677
TEST_0813,0.68778133
TEST_0814,0.6783501
TEST_0815,0.24364965
TEST_0816,0.4540218
TEST_0817,0.95237345
TEST_0818,0.7200569
TEST_0819,0.7119006
TEST_0820,0.44186366
TEST_0821,0.4718241
TEST_0822,0.375415
TEST_0823,0.45588082
TEST_0824,0.7081922
TEST_0825,0.8505953
TEST_0826,0.61344814
TEST_0827,0.5529473
TEST_0828,0.5624923
TEST_0829,0.44511104
TEST_0830,0.1814932
TEST_0831,0.8632618
TEST_0832,0.28543296
TEST_0833,0.2780025
TEST_0834,0.5261054
TEST_0835,0.54159915
TEST_0836,0.5554549
TEST_0837,0.6008973
TEST_0838,0.020348335
TEST_0839,0.43354586
TEST_0840,0.4485866
TEST_0841,0.16829592
TEST_0842,0.7983525
TEST_0843,0.14730836
TEST_0844,0.56221604
TEST_0845,0.49468216
TEST_0846,0.43416804
TEST_0847,0.61482155
TEST_0848,0.1200504
TEST_0849,0.5216914
TEST_0850,0.38823253
TEST_0851,0.7146518
TEST_0852,0.72506064
TEST_0853,0.34495595
TEST_0854,0.53480166
TEST_0855,0.5371012
TEST_0856,0.38058165
TEST_0857,0.57911086
TEST_0858,0.32842448
TEST_0859,0.58678275
TEST_0860,0.6619094
TEST_0861,0.605292
TEST_0862,0.66513824
TEST_0863,0.57638705
TEST_0864,0.7883293
TEST_0865,0.5998999
TEST_0866,0.4427417
TEST_0867,0.40428317
TEST_0868,0.48003754
TEST_0869,0.3724791
TEST_0870,0.52847296
TEST_0871,0.78121126
TEST_0872,0.33570293
TEST_0873,0.2816716
TEST_0874,0.3787396
TEST_0875,0.5895827
TEST_0876,0.39100263
TEST_0877,0.2882365
TEST_0878,0.523509
TEST_0879,0.49762604
TEST_0880,0.2849869
TEST_0881,0.62316686
TEST_0882,0.58233076
TEST_0883,0.16229333
TEST_0884,0.15468669
TEST_0885,0.2778621
TEST_0886,0.755494
TEST_0887,0.50530326
TEST_0888,0.12921038
TEST_0889,0.40764937
TEST_0890,0.3756684
TEST_0891,0.09178783
TEST_0892,0.36612865
TEST_0893,0.5361824
TEST_0894,0.65613186
TEST_0895,0.76146793
TEST_0896,0.36095378
TEST_0897,0.71648216
TEST_0898,0.7618448
TEST_0899,0.7124133
TEST_0900,0.47337607
TEST_0901,0.70759386
TEST_0902,0.4011877
TEST_0903,0.41480225
TEST_0904,0.573789
TEST_0905,0.61056364
TEST_0906,0.5637015
TEST_0907,0.7103432
TEST_0908,0.8031267
TEST_0909,0.8619797
TEST_0910,0.7045408
TEST_0911,0.2589673
TEST_0912,0.45865723
TEST_0913,0.6478761
TEST_0914,0.15638728
TEST_0915,0.53270584
TEST_0916,0.5826291
TEST_0917,0.3789714
TEST_0918,0.4080743
TEST_0919,0.45281973
TEST_0920,0.5130084
TEST_0921,0.45635715
TEST_0922,0.70540285
TEST_0923,0.7233758
TEST_0924,0.4096443
TEST_0925,0.46710297
TEST_0926,0.5653092
TEST_0927,0.526946
TEST_0928,0.48902544
TEST_0929,0.44705343
TEST_0930,0.39302167
TEST_0931,0.646293
TEST_0932,0.41681954
TEST_0933,0.48701492
TEST_0934,0.6013305
TEST_0935,0.45661023
TEST_0936,0.22069976
TEST_0937,0.5679658
TEST_0938,0.19366242
TEST_0939,0.46703514
TEST_0940,0.45465833
TEST_0941,0.7283114
TEST_0942,0.47206575
TEST_0943,0.51635224
TEST_0944,0.32926348
TEST_0945,0.9334971
TEST_0946,0.62722546
TEST_0947,0.4553094
TEST_0948,0.5599429
TEST_0949,0.6406082
TEST_0950,0.8689879
TEST_0951,0.3163232
TEST_0952,0.16026463
TEST_0953,0.84329593
TEST_0954,0.51288205
TEST_0955,0.37899652
TEST_0956,0.31777593
TEST_0957,0.5055752
TEST_0958,0.7520331
TEST_0959,0.5490488
TEST_0960,0.48414642
TEST_0961,0.4461682
TEST_0962,0.56060547
TEST_0963,0.44166517
TEST_0964,0.54937536
TEST_0965,0.5523004
TEST_0966,0.29852387
TEST_0967,0.65588564
TEST_0968,0.9456694
TEST_0969,0.5996844
TEST_0970,0.35987696
TEST_0971,0.4025414
TEST_0972,0.4661244
TEST_0973,0.29704726
TEST_0974,0.60973644
TEST_0975,0.3327938
TEST_0976,0.47732264
TEST_0977,0.77917516
TEST_0978,0.44216058
TEST_0979,0.52411485
TEST_0980,0.42937824
TEST_0981,0.19567508
TEST_0982,0.40577248
TEST_0983,0.45580876
TEST_0984,0.4400494
TEST_0985,0.7512941
TEST_0986,0.5373787
TEST_0987,0.26859805
TEST_0988,0.5849942
TEST_0989,0.31224364
TEST_0990,0.6206283
TEST_0991,0.3411965
TEST_0992,0.34373832
TEST_0993,0.55755013
TEST_0994,0.48428655
TEST_0995,0.38002762
TEST_0996,0.11524848
TEST_0997,0.34892917
TEST_0998,0.47380838
TEST_0999,0.42627996
TEST_1000,0.6747224
TEST_1001,0.34157613
TEST_1002,0.3602155
TEST_1003,0.076406635
TEST_1004,0.52826846
TEST_1005,0.48137936
TEST_1006,0.2478681
TEST_1007,0.32487804
TEST_1008,0.47492543
TEST_1009,0.24700664
TEST_1010,0.21472955
TEST_1011,0.32229596
TEST_1012,0.3924913
TEST_1013,0.43371892
TEST_1014,0.5721303
TEST_1015,0.32387394
TEST_1016,0.516644
TEST_1017,0.47245237
TEST_1018,0.6015914
TEST_1019,0.5259292
TEST_1020,0.49661753
TEST_1021,0.3425597
TEST_1022,0.39706212
TEST_1023,0.6271951
TEST_1024,0.5036825
TEST_1025,0.6318256
TEST_1026,0.76995254
TEST_1027,0.81735665
TEST_1028,0.6343082
TEST_1029,0.68012315
TEST_1030,0.58853245
TEST_1031,0.40526876
TEST_1032,0.79925835
TEST_1033,0.67915696
TEST_1034,0.50152147
TEST_1035,0.63457876
TEST_1036,0.7087515
TEST_1037,0.73409456
TEST_1038,0.4704773
TEST_1039,0.4636956
TEST_1040,0.42446178
TEST_1041,0.56712747
TEST_1042,0.43895754
TEST_1043,0.14954756
TEST_1044,0.7369503
TEST_1045,0.6577786
TEST_1046,0.29603097
TEST_1047,0.4440295
TEST_1048,0.52899134
TEST_1049,0.4804351
TEST_1050,0.593298
TEST_1051,0.47670802
TEST_1052,0.4374054
TEST_1053,0.83123
TEST_1054,0.2614315
TEST_1055,0.5222871
TEST_1056,0.30202046
TEST_1057,0.53210866
TEST_1058,0.6445007
TEST_1059,0.6690623
TEST_1060,0.4140047
TEST_1061,0.61406904
TEST_1062,0.42596966
TEST_1063,0.36432943
TEST_1064,0.4872529
TEST_1065,0.63478214
TEST_1066,0.5019751
TEST_1067,0.56495076
TEST_1068,0.5142368
TEST_1069,0.05308653
TEST_1070,0.46097043
TEST_1071,0.16848563
TEST_1072,0.59412295
TEST_1073,0.88587797
TEST_1074,0.686166
TEST_1075,0.8189605
TEST_1076,0.67210656
TEST_1077,0.13608271
TEST_1078,0.56403786
TEST_1079,0.83066535
